"event.id","timestamp","location.long","location.lat","heading","height.above.ellipsoid","migration.stage","migration.stage.standard","coords.x1","coords.x2","optional","sensor","timestamps","trackId","individual.local.identifier","visible","individual.id","deployment.id","tag.id","study.id","sensor.type.id","tag.local.identifier","individual.taxon.canonical.name","migration.stage.standard.1","study.name","sensor.type","birth.latitude","birth.longitude","comments","death.comments","earliest.date.born","exact.date.of.birth","group.id","latest.date.born","marker.id","mates","mortality.latitude","mortality.longitude","mortality.type","nick.name","offspring","parents","ring.id","sex","siblings","taxon.canonical.name","timestamp.start","timestamp.end","number.of.events","number.of.deployments","sensor.type.ids","taxon.detail","animalName","heading.1","height.above.ellipsoid.1"
1149963518,2013-09-07 10:00:23,52.6297939,68.5623388,0,9.9,"stopover",NA,52.6297939,68.5623388,TRUE,"GPS",2013-09-07 10:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963519,2013-09-07 10:30:10,52.6424388,68.5619858,268.04,17.4,"stopover",NA,52.6424388,68.5619858,TRUE,"GPS",2013-09-07 10:30:10,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963520,2013-09-07 18:00:53,52.6408525,68.5645312,0,10.4,"stopover",NA,52.6408525,68.5645312,TRUE,"GPS",2013-09-07 18:00:53,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963521,2013-09-10 10:00:23,52.6673806,68.5722421,46.53,8.1,"stopover",NA,52.6673806,68.5722421,TRUE,"GPS",2013-09-10 10:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963522,2013-09-10 10:30:10,52.6681106,68.5718233,0,7.3,"stopover",NA,52.6681106,68.5718233,TRUE,"GPS",2013-09-10 10:30:10,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963523,2013-09-10 13:20:23,52.6713434,68.5722715,0,18.3,"stopover",NA,52.6713434,68.5722715,TRUE,"GPS",2013-09-10 13:20:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963524,2013-09-10 18:00:41,52.6408381,68.5645186,0,11.2,"stopover",NA,52.6408381,68.5645186,TRUE,"GPS",2013-09-10 18:00:41,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963525,2013-09-11 08:40:23,52.6365277,68.5611198,0,19.7,"stopover",NA,52.6365277,68.5611198,TRUE,"GPS",2013-09-11 08:40:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963526,2013-09-11 09:00:06,52.6720353,68.5697666,296.22,14.3,"stopover",NA,52.6720353,68.5697666,TRUE,"GPS",2013-09-11 09:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963527,2013-09-11 09:20:07,52.6711782,68.572687,126.48,13.4,"stopover",NA,52.6711782,68.572687,TRUE,"GPS",2013-09-11 09:20:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963528,2013-09-11 10:00:06,52.6625437,68.5683211,0,8.1,"stopover",NA,52.6625437,68.5683211,TRUE,"GPS",2013-09-11 10:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963529,2013-09-11 10:20:06,52.6671157,68.5727649,0,9.4,"stopover",NA,52.6671157,68.5727649,TRUE,"GPS",2013-09-11 10:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963530,2013-09-11 10:30:10,52.6671048,68.5727528,0,7,"stopover",NA,52.6671048,68.5727528,TRUE,"GPS",2013-09-11 10:30:10,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963531,2013-09-11 18:01:47,52.6383275,68.5638888,0,8.4,"stopover",NA,52.6383275,68.5638888,TRUE,"GPS",2013-09-11 18:01:47,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963532,2013-09-13 08:00:23,52.6669713,68.5715218,258.21,13.8,"stopover",NA,52.6669713,68.5715218,TRUE,"GPS",2013-09-13 08:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963533,2013-09-13 08:20:06,52.6677901,68.5712126,0,11.6,"stopover",NA,52.6677901,68.5712126,TRUE,"GPS",2013-09-13 08:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963534,2013-09-13 08:40:06,52.6673172,68.5711172,0,12.3,"stopover",NA,52.6673172,68.5711172,TRUE,"GPS",2013-09-13 08:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963535,2013-09-13 09:00:06,52.6654871,68.569463,67.5,16.2,"stopover",NA,52.6654871,68.569463,TRUE,"GPS",2013-09-13 09:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963536,2013-09-13 09:20:06,52.6704949,68.5698819,251,11.7,"stopover",NA,52.6704949,68.5698819,TRUE,"GPS",2013-09-13 09:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963537,2013-09-13 09:40:06,52.6705646,68.5698438,0,12,"stopover",NA,52.6705646,68.5698438,TRUE,"GPS",2013-09-13 09:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963538,2013-09-13 10:00:06,52.6705096,68.5698417,0,11.7,"stopover",NA,52.6705096,68.5698417,TRUE,"GPS",2013-09-13 10:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963539,2013-09-13 10:20:06,52.6707234,68.569886,239.86,10.3,"stopover",NA,52.6707234,68.569886,TRUE,"GPS",2013-09-13 10:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963540,2013-09-13 10:30:10,52.6707904,68.5698755,0,12.4,"stopover",NA,52.6707904,68.5698755,TRUE,"GPS",2013-09-13 10:30:10,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963541,2013-09-13 18:00:23,52.6382116,68.5639999,0,-25.4,"stopover",NA,52.6382116,68.5639999,TRUE,"GPS",2013-09-13 18:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963542,2013-09-14 10:30:23,52.6537918,68.5695201,0,3.8,"stopover",NA,52.6537918,68.5695201,TRUE,"GPS",2013-09-14 10:30:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963543,2013-09-15 10:30:23,52.6582944,68.5678728,0,9.2,"stopover",NA,52.6582944,68.5678728,TRUE,"GPS",2013-09-15 10:30:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963544,2013-09-16 08:40:23,52.6717478,68.5693561,0,15.1,"stopover",NA,52.6717478,68.5693561,TRUE,"GPS",2013-09-16 08:40:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963545,2013-09-16 09:00:07,52.6717728,68.5689506,0,11.3,"stopover",NA,52.6717728,68.5689506,TRUE,"GPS",2013-09-16 09:00:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963546,2013-09-16 09:20:06,52.6719515,68.5688825,0,13.9,"stopover",NA,52.6719515,68.5688825,TRUE,"GPS",2013-09-16 09:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963547,2013-09-16 09:40:06,52.6719716,68.5688812,222.17,11.5,"stopover",NA,52.6719716,68.5688812,TRUE,"GPS",2013-09-16 09:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963548,2013-09-16 10:00:06,52.6777549,68.5726207,0,15.7,"stopover",NA,52.6777549,68.5726207,TRUE,"GPS",2013-09-16 10:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963549,2013-09-16 10:20:06,52.6694881,68.5681615,0,13,"stopover",NA,52.6694881,68.5681615,TRUE,"GPS",2013-09-16 10:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963550,2013-09-16 10:30:11,52.6693209,68.5679952,121.24,16.7,"stopover",NA,52.6693209,68.5679952,TRUE,"GPS",2013-09-16 10:30:11,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963551,2013-09-16 11:00:06,52.6689791,68.5676019,0,12.5,"stopover",NA,52.6689791,68.5676019,TRUE,"GPS",2013-09-16 11:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963552,2013-09-16 11:20:09,52.6687791,68.5673346,91.1,15.3,"stopover",NA,52.6687791,68.5673346,TRUE,"GPS",2013-09-16 11:20:09,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963553,2013-09-16 18:00:41,52.6622634,68.5716324,346.69,14.3,"stopover",NA,52.6622634,68.5716324,TRUE,"GPS",2013-09-16 18:00:41,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963554,2013-09-17 10:30:23,52.655938,68.5791904,0,13.3,"stopover",NA,52.655938,68.5791904,TRUE,"GPS",2013-09-17 10:30:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963555,2013-09-18 09:00:23,52.6728323,68.5689553,0,13.9,"stopover",NA,52.6728323,68.5689553,TRUE,"GPS",2013-09-18 09:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963556,2013-09-18 09:20:06,52.6727622,68.5689353,0,12.8,"stopover",NA,52.6727622,68.5689353,TRUE,"GPS",2013-09-18 09:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963557,2013-09-18 10:00:06,52.6728592,68.5689421,0,15.7,"stopover",NA,52.6728592,68.5689421,TRUE,"GPS",2013-09-18 10:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963558,2013-09-18 10:20:07,52.672636,68.5687846,0,12.4,"stopover",NA,52.672636,68.5687846,TRUE,"GPS",2013-09-18 10:20:07,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963559,2013-09-18 10:30:11,52.6722318,68.56868,0,15,"stopover",NA,52.6722318,68.56868,TRUE,"GPS",2013-09-18 10:30:11,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963560,2013-09-18 18:00:41,52.6645491,68.5713219,0,11.3,"stopover",NA,52.6645491,68.5713219,TRUE,"GPS",2013-09-18 18:00:41,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963561,2013-09-19 09:40:23,52.6736058,68.5698601,0,14,"stopover",NA,52.6736058,68.5698601,TRUE,"GPS",2013-09-19 09:40:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963562,2013-09-19 10:00:06,52.6737052,68.5698506,0,11.6,"stopover",NA,52.6737052,68.5698506,TRUE,"GPS",2013-09-19 10:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963563,2013-09-19 10:20:06,52.6710577,68.5688454,87.16,15.4,"stopover",NA,52.6710577,68.5688454,TRUE,"GPS",2013-09-19 10:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963564,2013-09-19 10:30:10,52.6711234,68.5690819,341.44,18,"stopover",NA,52.6711234,68.5690819,TRUE,"GPS",2013-09-19 10:30:10,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963565,2013-09-19 18:01:17,52.6645145,68.5712838,180.22,23.2,"stopover",NA,52.6645145,68.5712838,TRUE,"GPS",2013-09-19 18:01:17,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963566,2013-09-20 09:00:23,52.6632913,68.5731531,0,10.1,"stopover",NA,52.6632913,68.5731531,TRUE,"GPS",2013-09-20 09:00:23,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963567,2013-09-20 09:20:09,52.6774433,68.5685704,159.91,7.3,"stopover",NA,52.6774433,68.5685704,TRUE,"GPS",2013-09-20 09:20:09,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963568,2013-09-20 09:40:06,52.676285,68.5685473,228.72,12.8,"stopover",NA,52.676285,68.5685473,TRUE,"GPS",2013-09-20 09:40:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963569,2013-09-20 10:00:06,52.6757347,68.5684338,0,14.7,"stopover",NA,52.6757347,68.5684338,TRUE,"GPS",2013-09-20 10:00:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
1149963570,2013-09-20 10:20:06,52.67334,68.5682732,153.35,12.2,"stopover",NA,52.67334,68.5682732,TRUE,"GPS",2013-09-20 10:20:06,"X3089","3089","true",138936208,139537871,138936209,133992043,653,3089,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)","GPS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons",NA,NA,0,0,NA,NA,"3089_139537871",NA,NA
