"event.id","location.long","location.lat","heading","height.above.ellipsoid","migration.stage","optional","sensor","timestamps","trackId","individual.local.identifier","visible","individual.id","deployment.id","tag.id","study.id","sensor.type.id","tag.local.identifier","individual.taxon.canonical.name","migration.stage.standard","study.name","birth.hatch.latitude","birth.hatch.longitude","comments","death.comments","earliest.date.born","exact.date.of.birth","group.id","latest.date.born","marker.id","mates","mortality.date","mortality.latitude","mortality.longitude","mortality.type","nick.name","offspring","parents","ring.id","sex","siblings","taxon.canonical.name","timestamp.start","timestamp.end","number.of.events","number.of.deployments","sensor.type.ids","taxon.detail","animalName"
1149956793,47.998083,67.1268,1.48,31,"stopover",TRUE,"GPS",2013-09-16 17:05:25,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956794,47.998083,67.126833,0.87,43,"stopover",TRUE,"GPS",2013-09-16 19:37:40,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956795,48.00045,67.125833,1.37,40,"stopover",TRUE,"GPS",2013-09-16 21:55:38,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956796,48.000667,67.125733,1.44,40,"stopover",TRUE,"GPS",2013-09-17 00:27:14,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956797,48.064233,67.12655,1.38,47,"stopover",TRUE,"GPS",2013-09-17 02:45:26,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956798,48.078017,67.123317,1.96,39,"stopover",TRUE,"GPS",2013-09-17 05:18:02,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956799,48.085833,67.122033,1.23,42,"stopover",TRUE,"GPS",2013-09-17 07:35:23,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956800,48.073283,67.120867,1.25,27,"stopover",TRUE,"GPS",2013-09-17 17:18:07,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956801,48.074517,67.1213,1.04,49,"stopover",TRUE,"GPS",2013-09-17 19:50:07,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956802,48.07465,67.121267,0.91,38,"stopover",TRUE,"GPS",2013-09-17 22:07:40,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956803,48.099767,67.133483,1.58,35,"stopover",TRUE,"GPS",2013-09-18 02:57:15,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956804,48.101467,67.138833,4.24,34,"stopover",TRUE,"GPS",2013-09-18 07:48:28,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956805,47.948517,67.14475,1.63,54,"stopover",TRUE,"GPS",2013-09-18 15:12:35,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956806,47.980467,67.136133,0.91,45,"stopover",TRUE,"GPS",2013-09-18 22:35:27,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956807,48.028133,67.145333,1.6,26,"stopover",TRUE,"GPS",2013-09-19 03:25:08,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956808,47.934483,67.154067,1.62,33,"stopover",TRUE,"GPS",2013-09-19 10:33:06,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956809,47.914183,67.164783,1.8,22,"stopover",TRUE,"GPS",2013-09-19 15:24:09,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956810,47.923867,67.167967,1.3,16,"stopover",TRUE,"GPS",2013-09-19 17:55:58,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956811,47.921783,67.1683,1.23,22,"stopover",TRUE,"GPS",2013-09-19 20:13:33,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956812,47.922117,67.168033,0,0,"stopover",TRUE,"GPS",2013-09-19 22:45:10,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956813,47.918667,67.166733,1.36,28,"stopover",TRUE,"GPS",2013-09-20 05:52:09,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956814,47.9295,67.171183,3.52,30,"stopover",TRUE,"GPS",2013-09-20 08:26:08,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956815,47.922833,67.173067,1.01,27,"stopover",TRUE,"GPS",2013-09-20 10:43:28,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956816,47.9291,67.168783,1.61,73,"stopover",TRUE,"GPS",2013-09-20 13:16:18,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956817,47.91075,67.173283,1.21,26,"stopover",TRUE,"GPS",2013-09-20 15:48:41,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956818,47.90395,67.1721,1.29,23,"stopover",TRUE,"GPS",2013-09-20 18:06:17,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956819,47.90405,67.172217,2.15,75,"stopover",TRUE,"GPS",2013-09-20 20:38:59,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956820,47.90395,67.1721,2.36,NA,"stopover",TRUE,"GPS",2013-09-20 22:56:28,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956821,47.9041,67.172083,1.77,22,"stopover",TRUE,"GPS",2013-09-21 01:28:55,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956822,47.925633,67.180067,1.03,158,"stopover",TRUE,"GPS",2013-09-21 03:46:24,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956823,47.928617,67.176017,1.82,35,"stopover",TRUE,"GPS",2013-09-21 06:18:52,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956824,47.910567,67.1801,1.47,39,"stopover",TRUE,"GPS",2013-09-21 08:37:02,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956825,48.004133,67.155217,1.44,35,"stopover",TRUE,"GPS",2013-09-21 11:08:49,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956826,48.018267,67.155367,1.65,27,"stopover",TRUE,"GPS",2013-09-21 13:26:27,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956827,47.991117,67.151117,1.14,NA,"stopover",TRUE,"GPS",2013-09-21 15:58:35,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956828,47.991267,67.150917,1.17,38,"stopover",TRUE,"GPS",2013-09-21 18:16:29,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956829,47.99095,67.150767,1.05,56,"stopover",TRUE,"GPS",2013-09-21 20:48:31,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956830,47.9872,67.145867,0.95,37,"stopover",TRUE,"GPS",2013-09-21 23:06:32,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956831,47.987383,67.1467,1.57,23,"stopover",TRUE,"GPS",2013-09-22 01:37:55,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956832,47.9267,67.125367,0.88,29,"stopover",TRUE,"GPS",2013-09-22 10:31:10,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956833,47.932,67.122533,3.11,0,"stopover",TRUE,"GPS",2013-09-23 08:35:17,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956834,46.073367,66.650317,1.11,20,"stopover",TRUE,"GPS",2013-09-24 06:53:02,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956835,46.075717,66.649483,1.17,20,"stopover",TRUE,"GPS",2013-09-24 09:39:55,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956836,46.077033,66.650133,1.29,47,"stopover",TRUE,"GPS",2013-09-24 12:13:02,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956837,46.07775,66.64735,0.94,17,"stopover",TRUE,"GPS",2013-09-24 16:31:17,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956838,46.07785,66.64755,1.33,21,"stopover",TRUE,"GPS",2013-09-24 19:33:17,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956839,46.077783,66.64765,1.15,46,"stopover",TRUE,"GPS",2013-09-24 21:50:31,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956840,46.104333,66.647683,1.4,13,"stopover",TRUE,"GPS",2013-09-26 11:43:49,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956841,46.084817,66.636133,1.17,24,"stopover",TRUE,"GPS",2013-09-27 11:02:43,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956842,34.900833,63.02455,1.54,424,"flight",TRUE,"GPS",2013-09-28 10:05:57,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956843,15.06605,53.406783,1.13,520,"flight",TRUE,"GPS",2013-09-29 07:08:08,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956844,11.9364,52.787583,1.57,698,"flight",TRUE,"GPS",2013-09-29 09:25:43,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956845,7.85525,52.870017,1.48,1078,"flight",TRUE,"GPS",2013-09-29 11:57:46,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956846,6.06705,51.934167,1.74,145,"flight",TRUE,"GPS",2013-09-29 14:15:36,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956847,4.638767,52.7978,2.28,NA,"flight",TRUE,"GPS",2013-09-29 16:48:04,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
1149956848,4.739267,53.004983,1,NA,"flight",TRUE,"GPS",2013-09-29 19:06:02,"X767","X767","true",133992714,137254371,133992715,133992043,653,767,"Anser albifrons","fall-migration","Migration timing in white-fronted geese (data from Kölzsch et al. 2016)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m",NA,"Anser albifrons","2013-09-05 18:33:37.000","2013-09-30 07:18:07.000",112,1,"gps",NA,"767_137254371"
